Date,Block No.,Time-Block,Schedule before Curtailment,Actual SCADA,Wind Curtailment Max MW,Wind Curtailment Energy,Solar Curtailment Max MW,Solar Curtailment Energy,Reason for curtailment,Backing down of own thermal generation (MW),Reduction in drwal from Centeral Sector,Frequency,Demand
2020-05-12,1,00:00-00:15,1500.455,1129,0,0,0,0,"",1038.66,648.548014,49.90,7771
2020-05-12,2,00:15-00:30,1561.615,1184,0,0,0,0,"",1038.66,654.447852,50.00,7669
2020-05-12,3,00:30-00:45,1552.923,1215,0,0,0,0,"",1038.66,667.97273,50.00,7640
2020-05-12,4,00:45-01:00,1544.509,1249,0,0,0,0,"",1038.66,971.04969,50.01,7524
2020-05-12,5,01:00-01:15,1429.783,1233,0,0,0,0,"",1038.66,975.243536,50.00,7466
2020-05-12,6,01:15-01:30,1409.299,1221,0,0,0,0,"",1038.66,989.688671,50.03,7415
2020-05-12,7,01:30-01:45,1442.039,1199,0,0,0,0,"",1038.66,989.688671,50.00,7345
2020-05-12,8,01:45-02:00,1442.101,1189,0,0,0,0,"",1038.66,918.582127,50.00,7334
2020-05-12,9,02:00-02:15,1440.186,1169,0,0,0,0,"",1038.66,918.58213,49.99,7304
2020-05-12,10,02:15-02:30,1452.734,1116,0,0,0,0,"",1038.66,896.339914,50.01,7256
2020-05-12,11,02:30-02:45,1448.650,1056,0,0,0,0,"",1038.66,893.19343,50.02,7220
2020-05-12,12,02:45-03:00,1391.629,1027,0,0,0,0,"",1038.66,1094.399897,50.01,7128
2020-05-12,13,03:00-03:15,1321.881,954,0,0,0,0,"",1038.66,1134.132814,50.00,6974
2020-05-12,14,03:15-03:30,1309.131,908,0,0,0,0,"",1038.66,956.987363,50.01,6809
2020-05-12,15,03:30-03:45,1278.069,846,0,0,0,0,"",1038.66,949.019883,50.01,6678
2020-05-12,16,03:45-04:00,1261.594,786,0,0,0,0,"",1038.66,882.127014,50.03,6529
2020-05-12,17,04:00-04:15,1200.297,721,0,0,0,0,"",1038.66,871.874827,50.03,6398
2020-05-12,18,04:15-04:30,1123.322,679,0,0,0,0,"",1038.66,630.393767,50.04,6506
2020-05-12,19,04:30-04:45,1074.560,627,0,0,0,0,"",1038.66,560.254266,50.04,6548
2020-05-12,20,04:45-05:00,1045.555,559,0,0,0,0,"",1038.66,541.341156,50.01,6578
2020-05-12,21,05:00-05:15,1026.559,516,0,0,0,0,"",968.66,481.777754,50.04,6663
