Date,Block No.,Time-Block,Schedule before Curtailment,Actual SCADA,Wind Curtailment Max MW,Wind Curtailment Energy,Solar Curtailment Max MW,Solar Curtailment Energy,Reason for curtailment,Backing down of own thermal generation (MW),Reduction in drwal from Centeral Sector,Frequency,Demand
2020-05-02,1,00:00-00:15,1882.844,2329,0,0,0,0,"",900.71,914.216679,49.99,8360
2020-05-02,2,00:15-00:30,1904.033,2274,0,0,0,0,"",900.71,946.838311,50.03,8284
2020-05-02,3,00:30-00:45,1898.338,2228,0,0,0,0,"",901.71,927.32917,50.05,8207
2020-05-02,4,00:45-01:00,1865.317,2208,0,0,0,0,"",901.71,997.772146,50.04,8093
2020-05-02,5,01:00-01:15,1889.202,2140,0,0,0,0,"",900.71,1035.259975,50.03,8010
2020-05-02,6,01:15-01:30,1877.085,2050,0,0,0,0,"",900.71,1034.345243,50.01,7971
2020-05-02,7,01:30-01:45,1984.481,2000,0,0,0,0,"",900.71,1039.950243,49.96,7923
2020-05-02,8,01:45-02:00,2083.575,1921,0,0,0,0,"",900.71,1031.111681,49.98,7889
2020-05-02,9,02:00-02:15,2062.143,1897,0,0,0,0,"",900.71,1197.274945,49.97,7833
2020-05-02,10,02:15-02:30,2032.757,1937,0,0,0,0,"",900.71,1202.159323,50.00,7762
2020-05-02,11,02:30-02:45,1985.977,1976,0,0,0,0,"",900.71,1302.159323,50.01,7707
2020-05-02,12,02:45-03:00,1975.806,1968,0,0,0,0,"",900.71,1389.359115,50.02,7647
2020-05-02,13,03:00-03:15,1947.300,1940,0,0,0,0,"",900.71,1447.549745,49.99,7597
2020-05-02,14,03:15-03:30,1920.911,1847,0,0,0,0,"",900.71,1296.737745,50.00,7567
2020-05-02,15,03:30-03:45,1886.392,1798,0,0,0,0,"",900.71,1183.198896,49.99,7515
2020-05-02,16,03:45-04:00,1858.689,1832,0,0,0,0,"",900.71,1162.544596,50.01,7407
2020-05-02,17,04:00-04:15,1876.309,1823,0,0,0,0,"",900.71,1172.359696,50.03,7231
2020-05-02,18,04:15-04:30,1843.727,1803,0,0,0,0,"",900.71,953.737501,50.01,7356
2020-05-02,19,04:30-04:45,1744.793,1719,0,0,0,0,"",900.71,907.318567,50.01,7412
2020-05-02,20,04:45-05:00,1732.420,1668,0,0,0,0,"",900.71,921.132601,49.99,7502
2020-05-02,21,05:00-05:15,1713.499,1646,0,0,0,0,"",901.71,797.670708,50.00,7607
2020-05-02,22,05:15-05:30,1562.034,1618,0,0,0,0,"",843.71,685.307708,50.00,7938
2020-05-02,23,05:30-05:45,1523.904,1558,0,0,0,0,"",785.71,691.97056,49.99,8130
2020-05-02,24,05:45-06:00,1496.636,1528,0,0,0,0,"",727.71,622.18486,50.00,8270
2020-05-02,25,06:00-06:15,1342.039,1552,0,0,0,0,"",607.71,568.626654,50.01,8544
2020-05-02,26,06:15-06:30,1320.715,1544,0,0,0,0,"",350.72,517.11049,50.02,8930
2020-05-02,27,06:30-06:45,1336.794,1557,0,0,0,0,"",156.39,515.38099,50.04,9205
2020-05-02,28,06:45-07:00,1393.981,1556,0,0,0,0,"",56.39,511.90699,50.04,9388
2020-05-02,29,07:00-07:15,1556.604,1555,0,0,0,0,"",20.39,516.096859,49.97,9658
2020-05-02,30,07:15-07:30,1715.513,1622,0,0,0,0,"",20.39,507.03782,50.00,9883
2020-05-02,31,07:30-07:45,1909.366,1753,0,0,0,0,"",20.39,499.012654,50.01,9982
2020-05-02,32,07:45-08:00,2056.246,1910,0,0,0,0,"",40.39,490.771654,50.04,9987
2020-05-02,33,08:00-08:15,2171.723,2137,0,0,0,0,"",60.39,486.736155,50.09,9886
2020-05-02,34,08:15-08:30,2305.344,2369,0,0,0,0,"",20.39,481.969544,50.06,9826
2020-05-02,35,08:30-08:45,2438.428,2521,0,0,0,0,"",20.39,563.737129,50.09,9715
2020-05-02,36,08:45-09:00,2573.720,2649,0,0,0,0,"",20.39,553.524314,50.10,9600
2020-05-02,37,09:00-09:15,2511.545,2713,0,0,0,0,"",218.33,554.696311,50.03,9497
2020-05-02,38,09:15-09:30,2654.410,2760,0,0,0,0,"",384.39,557.383813,50.01,9561
2020-05-02,39,09:30-09:45,2830.731,2799,0,0,0,0,"",484.39,543.945126,50.02,9591
2020-05-02,40,09:45-10:00,2941.603,2893,0,0,0,0,"",590.39,580.017859,50.04,9615
2020-05-02,41,10:00-10:15,3059.963,2939,0,0,0,0,"",723.07,952.196828,50.06,9404
2020-05-02,42,10:15-10:30,3163.050,2931,0,0,0,0,"",813.07,997.95618,50.06,9499
2020-05-02,43,10:30-10:45,3341.019,2914,0,0,0,0,"",875.75,998.584825,50.05,9451
2020-05-02,44,10:45-11:00,3480.065,2942,0,0,0,0,"",938.43,1354.428951,50.07,9359
2020-05-02,45,11:00-11:15,3566.996,3015,0,0,0,0,"",961.71,1361.550905,50.05,9226
2020-05-02,46,11:15-11:30,3583.537,3070,0,0,0,0,"",961.71,1373.133734,50.01,9301
2020-05-02,47,11:30-11:45,3615.468,3075,0,0,0,0,"",960.71,1376.306605,50.02,9321
2020-05-02,48,11:45-12:00,3673.407,3011,0,0,0,0,"",960.71,1764.873701,50.03,9257
2020-05-02,49,12:00-12:15,3832.086,2957,0,0,0,0,"",960.71,1871.028912,50.00,9065
2020-05-02,50,12:15-12:30,3825.760,2932,0,0,0,0,"",960.71,1843.59931,50.01,9144
2020-05-02,51,12:30-12:45,3808.375,2905,0,0,0,0,"",960.71,1768.865068,49.98,9176
2020-05-02,52,12:45-13:00,3793.664,2905,0,0,0,0,"",960.71,1763.665354,49.94,9136
2020-05-02,53,13:00-13:15,3741.893,2892,0,0,0,0,"",960.71,1563.169595,50.00,9055
2020-05-02,54,13:15-13:30,3697.516,2882,0,0,0,0,"",960.71,1397.962002,50.01,9037
2020-05-02,55,13:30-13:45,3674.623,2851,0,0,0,0,"",961.71,1341.753027,49.93,9006
2020-05-02,56,13:45-14:00,3594.461,2815,0,0,0,0,"",960.71,1317.434133,49.97,9067
2020-05-02,57,14:00-14:15,3548.061,2759,0,0,0,0,"",960.71,1316.288937,49.99,9044
2020-05-02,58,14:15-14:30,3493.273,2710,0,0,0,0,"",960.71,1292.49289,50.00,9059
2020-05-02,59,14:30-14:45,3424.677,2651,0,0,0,0,"",960.71,1269.616567,50.02,9062
2020-05-02,60,14:45-15:00,3327.238,2558,0,0,0,0,"",960.71,1245.388614,49.98,9030
2020-05-02,61,15:00-15:15,3139.159,2455,0,0,0,0,"",960.71,1303.571454,49.99,9014
2020-05-02,62,15:15-15:30,3039.508,2344,0,0,0,0,"",960.71,1438.971383,49.98,9060
2020-05-02,63,15:30-15:45,2954.023,2239,0,0,0,0,"",960.71,1467.066212,50.02,9077
2020-05-02,64,15:45-16:00,2841.247,2133,0,0,0,0,"",960.71,1463.285828,50.00,9045
2020-05-02,65,16:00-16:15,2702.277,2002,0,0,0,0,"",960.71,1323.955167,50.01,8824
2020-05-02,66,16:15-16:30,2529.558,1874,0,0,0,0,"",960.71,1021.816159,50.01,8754
2020-05-02,67,16:30-16:45,2295.838,1732,0,0,0,0,"",960.71,1035.804182,49.98,8629
2020-05-02,68,16:45-17:00,2147.272,1608,0,0,0,0,"",960.71,1037.021234,49.96,8550
