Date,Block No.,Time-Block,Schedule before Curtailment,Actual SCADA,Wind Curtailment Max MW,Wind Curtailment Energy,Solar Curtailment Max MW,Solar Curtailment Energy,Reason for curtailment,Backing down of own thermal generation (MW),Reduction in drwal from Centeral Sector,Frequency,Demand
2020-05-11,37,09:00-09:15,2103.412,1862,0,0,0,0,"",917.84,374.440299,50.00,9869
2020-05-11,38,09:15-09:30,2248.046,2044,0,0,0,0,"",917.84,374.414297,50.05,9950
2020-05-11,39,09:30-09:45,2386.243,2260,0,0,0,0,"",917.84,374.514888,50.06,9965
2020-05-11,40,09:45-10:00,2518.997,2507,0,0,0,0,"",917.84,374.582695,50.03,9911
2020-05-11,41,10:00-10:15,2641.814,2845,0,0,0,0,"",917.84,396.458782,50.06,9612
2020-05-11,42,10:15-10:30,2735.538,3183,0,0,0,0,"",987.16,424.412797,50.01,9712
2020-05-11,43,10:30-10:45,2780.798,3226,0,0,0,0,"",1057.16,517.8329,50.01,9804
2020-05-11,44,10:45-11:00,2846.948,3576,0,0,0,0,"",1085.16,905.184902,50.01,9771
2020-05-11,45,11:00-11:15,2946.307,3755,0,0,0,0,"",1085.16,1022.0809,50.02,9643
2020-05-11,46,11:15-11:30,2979.962,3899,0,0,0,0,"",1085.16,1097.765582,49.99,9727
2020-05-11,47,11:30-11:45,3001.436,4058,0,0,0,0,"",1085.16,1101.915215,49.94,9815
2020-05-11,48,11:45-12:00,3108.149,4182,0,0,0,0,"",1085.16,1258.098529,49.93,9819
2020-05-11,49,12:00-12:15,3482.834,4188,0,0,0,0,"",1085.16,1395.090735,49.93,9689
2020-05-11,50,12:15-12:30,3541.135,4110,0,0,0,0,"",1085.16,1374.089314,49.94,9835
2020-05-11,51,12:30-12:45,3492.749,4027,0,0,0,0,"",1085.16,1436.327592,49.98,9866
2020-05-11,52,12:45-13:00,3468.002,3923,0,0,0,0,"",1085.16,1340.064825,50.03,9897
2020-05-11,53,13:00-13:15,3435.648,3830,0,0,0,0,"",1085.16,997.782715,50.03,9834
2020-05-11,54,13:15-13:30,3399.712,3693,0,0,0,0,"",1085.16,1000.367908,49.96,9834
2020-05-11,55,13:30-13:45,3724.025,3593,0,0,0,0,"",1085.16,841.635079,49.96,9825
2020-05-11,56,13:45-14:00,3725.440,3450,0,0,0,0,"",1085.16,842.551988,49.92,9851
2020-05-11,57,14:00-14:15,3626.825,3302,0,0,0,0,"",1085.16,609.56886,49.99,9847
2020-05-11,58,14:15-14:30,3528.310,3120,0,0,0,0,"",1085.16,487.010117,49.98,9838
2020-05-11,59,14:30-14:45,3432.895,2965,0,0,0,0,"",1015.16,422.042012,49.98,9830
2020-05-11,60,14:45-15:00,3328.995,2782,0,0,0,0,"",945.17,372.898982,49.99,9790
2020-05-11,61,15:00-15:15,3053.334,2660,0,0,0,0,"",917.84,372.737045,50.01,9797
2020-05-11,62,15:15-15:30,2771.347,2459,0,0,0,0,"",917.84,373.053773,50.06,9847
2020-05-11,63,15:30-15:45,2670.387,2204,0,0,0,0,"",917.84,372.743418,49.92,9898
2020-05-11,64,15:45-16:00,2538.481,2138,0,0,0,0,"",917.84,373.053773,49.91,9721
2020-05-11,65,16:00-16:15,2387.643,1877,0,0,0,0,"",917.84,423.122018,50.05,9072
2020-05-11,66,16:15-16:30,2240.010,1816,0,0,0,0,"",917.84,422.097571,50.04,8912
2020-05-11,67,16:30-16:45,1919.122,1762,0,0,0,0,"",827.84,421.79017,50.05,8663
2020-05-11,68,16:45-17:00,1760.869,1599,0,0,0,0,"",850.34,422.097976,50.05,8454
2020-05-11,69,17:00-17:15,1642.340,1461,0,0,0,0,"",872.34,421.98827,50.05,8078
2020-05-11,70,17:15-17:30,1494.943,1275,0,0,0,0,"",942.66,426.733457,50.02,7825
2020-05-11,71,17:30-17:45,1347.751,1131,0,0,0,0,"",1012.66,547.265865,50.03,7553
2020-05-11,72,17:45-18:00,1180.158,916,0,0,0,0,"",1040.66,669.971217,50.02,7290
2020-05-11,73,18:00-18:15,996.588,736,0,0,0,0,"",1040.66,1246.685372,50.06,6946
2020-05-11,74,18:15-18:30,896.198,635,0,0,0,0,"",1040.66,912.26229,50.06,6762
2020-05-11,75,18:30-18:45,826.189,602,0,0,0,0,"",1040.66,910.352927,50.05,6654
2020-05-11,76,18:45-19:00,783.618,548,0,0,0,0,"",1040.66,912.047794,50.03,6720
2020-05-11,77,19:00-19:15,757.267,511,0,0,0,0,"",1040.66,666.196711,50.03,6874
2020-05-11,78,19:15-19:30,765.166,512,0,0,0,0,"",1040.66,603.528596,50.01,7120
2020-05-11,79,19:30-19:45,680.074,523,0,0,0,0,"",970.66,546.854899,50.01,7418
2020-05-11,80,19:45-20:00,695.910,547,0,0,0,0,"",900.67,391.321478,50.03,7568
2020-05-11,81,20:00-20:15,724.732,568,0,0,0,0,"",873.34,390.182377,50.02,7620
2020-05-11,82,20:15-20:30,774.919,575,0,0,0,0,"",942.66,470.275801,50.01,7609
2020-05-11,83,20:30-20:45,808.590,597,0,0,0,0,"",1012.66,567.672497,50.00,7559
2020-05-11,84,20:45-21:00,863.341,655,0,0,0,0,"",1040.66,598.038167,49.98,7499
2020-05-11,85,21:00-21:15,893.311,802,0,0,0,0,"",1040.66,580.900275,49.94,7520
2020-05-11,86,21:15-21:30,905.243,956,0,0,0,0,"",1085.16,586.870138,49.96,7548
2020-05-11,87,21:30-21:45,964.065,1104,0,0,0,0,"",1085.16,703.758995,49.95,7510
2020-05-11,88,21:45-22:00,1025.898,1247,0,0,0,0,"",1040.16,833.357204,50.03,7522
2020-05-11,89,22:00-22:15,1082.641,1343,0,0,0,0,"",995.16,732.532903,49.95,7724
2020-05-11,90,22:15-22:30,1210.949,1338,0,0,0,0,"",995.16,691.3622,49.98,8111
2020-05-11,91,22:30-22:45,1288.628,1314,0,0,0,0,"",1017.66,811.321454,49.95,8164
2020-05-11,92,22:45-23:00,1411.579,1300,0,0,0,0,"",1038.66,870.787329,49.98,8220
2020-05-11,93,23:00-23:15,1484.668,1226,0,0,0,0,"",1038.66,680.585183,49.94,8166
2020-05-11,94,23:15-23:30,1545.831,1178,0,0,0,0,"",1038.66,586.832511,50.00,8129
2020-05-11,95,23:30-23:45,1594.125,1169,0,0,0,0,"",1038.66,601.052511,49.98,8009
2020-05-11,96,23:45-24:00,1631.639,1127.420,0,0,0,0,"",1038.66,608.089011,49.93,7890
