Date,Block No.,Time-Block,Schedule before Curtailment,Actual SCADA,Wind Curtailment Max MW,Wind Curtailment Energy,Solar Curtailment Max MW,Solar Curtailment Energy,Reason for curtailment,Backing down of own thermal generation (MW),Reduction in drwal from Centeral Sector,Frequency,Demand
2020-05-08,1,00:00-00:15,1902.362,2001,0,0,0,0,"",908.16,707.920085,49.96,8527
2020-05-08,2,00:15-00:30,1925.941,1981,0,0,0,0,"",978.16,827.920085,49.96,8440
2020-05-08,3,00:30-00:45,1941.487,1968,0,0,0,0,"",1026.37,862.316285,49.97,8367
2020-05-08,4,00:45-01:00,2015.576,1956,0,0,0,0,"",1056.37,862.316285,49.99,8311
2020-05-08,5,01:00-01:15,2030.970,1911,0,0,0,0,"",1056.37,862.316285,49.95,8231
2020-05-08,6,01:15-01:30,2067.577,1850,0,0,0,0,"",1086.37,708.316285,49.94,8169
2020-05-08,7,01:30-01:45,2038.094,1837,0,0,0,0,"",1086.37,708.316285,49.90,8153
2020-05-08,8,01:45-02:00,2050.279,1813,0,0,0,0,"",1036.37,613.978525,49.94,8137
2020-05-08,9,02:00-02:15,2035.777,1780,0,0,0,0,"",991.87,613.978525,49.95,8096
2020-05-08,10,02:15-02:30,2009.213,1745,0,0,0,0,"",964.34,614.374725,49.97,8039
2020-05-08,11,02:30-02:45,2006.407,1679,0,0,0,0,"",1034.34,614.374725,49.99,7984
2020-05-08,12,02:45-03:00,1954.719,1653,0,0,0,0,"",1104.34,708.712485,49.97,7926
2020-05-08,13,03:00-03:15,1796.855,1656,0,0,0,0,"",1131.87,812.712485,49.84,7821
2020-05-08,14,03:15-03:30,1770.831,1661,0,0,0,0,"",1131.87,932.712485,49.84,7776
2020-05-08,15,03:30-03:45,1752.145,1651,0,0,0,0,"",1131.87,1012.712485,50.00,7743
2020-05-08,16,03:45-04:00,1714.559,1639,0,0,0,0,"",1131.87,1012.712485,50.01,7675
2020-05-08,17,04:00-04:15,1670.220,1621,0,0,0,0,"",1131.87,1011.920085,49.96,7446
2020-05-08,18,04:15-04:30,1647.428,1561,0,0,0,0,"",1131.87,1011.920085,50.01,7666
2020-05-08,19,04:30-04:45,1595.489,1505,0,0,0,0,"",1131.87,797.582325,49.99,7791
2020-05-08,20,04:45-05:00,1568.422,1472,0,0,0,0,"",1131.87,677.582325,50.01,7860
2020-05-08,21,05:00-05:15,1540.213,1423,0,0,0,0,"",1061.87,482.033974,50.04,8015
2020-05-08,22,05:15-05:30,1511.406,1390,0,0,0,0,"",991.87,482.033974,50.05,8349
2020-05-08,23,05:30-05:45,1485.026,1391,0,0,0,0,"",739.84,326.480732,50.03,8528
2020-05-08,24,05:45-06:00,1479.431,1366,0,0,0,0,"",605,275.686727,50.03,8668
2020-05-08,25,06:00-06:15,1414.798,1375,0,0,0,0,"",603.5,275.092427,50.05,8879
2020-05-08,26,06:15-06:30,1392.391,1356,0,0,0,0,"",822.34,390.354395,50.04,9300
2020-05-08,27,06:30-06:45,1420.958,1355,0,0,0,0,"",962.84,429.511889,50.04,9530
2020-05-08,28,06:45-07:00,1481.847,1347,0,0,0,0,"",1034.34,536.17853,50.03,9676
2020-05-08,29,07:00-07:15,1590.577,1339,0,0,0,0,"",1104.34,613.162023,50.03,9989
2020-05-08,30,07:15-07:30,1682.315,1344,0,0,0,0,"",1131.87,682.550156,50.04,10227
2020-05-08,31,07:30-07:45,1694.945,1385,0,0,0,0,"",1131.87,751.155761,50.01,10248
2020-05-08,32,07:45-08:00,1823.277,1452,0,0,0,0,"",1131.87,822.562387,50.01,10289
2020-05-08,33,08:00-08:15,1908.045,1544,0,0,0,0,"",1131.87,863.234442,50.00,10246
2020-05-08,34,08:15-08:30,2024.300,1633,0,0,0,0,"",1131.87,651.470068,50.04,9809
2020-05-08,35,08:30-08:45,2147.511,1751,0,0,0,0,"",1061.87,532.345727,50.01,10050
2020-05-08,36,08:45-09:00,2271.129,1872,0,0,0,0,"",767.37,274.300027,50.04,10354
2020-05-08,37,09:00-09:15,2235.541,1964,0,0,0,0,"",605,274.300027,50.02,10419
2020-05-08,38,09:15-09:30,2256.513,2097,0,0,0,0,"",672.5,274.300027,50.01,10487
2020-05-08,39,09:30-09:45,2393.885,2250,0,0,0,0,"",735.5,458.835254,50.02,10494
2020-05-08,40,09:45-10:00,2514.553,2398,0,0,0,0,"",735.5,458.835254,50.01,10482
2020-05-08,41,10:00-10:15,2632.021,2551,0,0,0,0,"",734,401.047494,50.10,10321
2020-05-08,42,10:15-10:30,2720.019,2699,0,0,0,0,"",918.87,385.394944,50.10,10372
2020-05-08,43,10:30-10:45,2723.832,2893,0,0,0,0,"",958.34,382.948778,50.06,10389
2020-05-08,44,10:45-11:00,2798.327,3129,0,0,0,0,"",958.34,383.090025,50.04,10316
2020-05-08,45,11:00-11:15,2864.690,3314,0,0,0,0,"",959.34,382.959587,50.03,10135
2020-05-08,46,11:15-11:30,2907.197,3488,0,0,0,0,"",959.34,383.091559,50.04,10099
2020-05-08,47,11:30-11:45,2953.914,3624,0,0,0,0,"",1027.66,388.559878,50.08,10138
2020-05-08,48,11:45-12:00,2996.855,3663,0,0,0,0,"",1097.66,566.42554,50.08,10139
2020-05-08,49,12:00-12:15,3174.500,3656,0,0,0,0,"",1125.87,1153.374849,50.14,9872
2020-05-08,50,12:15-12:30,3179.938,3574,0,0,0,0,"",1125.87,980.17055,50.05,9648
