Date,Block No.,Time-Block,Schedule before Curtailment,Actual SCADA,Wind Curtailment Max MW,Wind Curtailment Energy,Solar Curtailment Max MW,Solar Curtailment Energy,Reason for curtailment,Backing down of own thermal generation (MW),Reduction in drwal from Centeral Sector,Frequency,Demand
2020-05-26,45,11:00-11:15,3920.149,3942,0,0,0,0,"",1163.3,645.56341,50.03,11382
2020-05-26,46,11:15-11:30,3946.860,3990,0,0,0,0,"",1140.29,652.654677,50.04,11377
2020-05-26,47,11:30-11:45,3959.805,4010,0,0,0,0,"",1140.29,653.550795,50.01,11327
2020-05-26,48,11:45-12:00,3957.199,3994,0,0,0,0,"",1140.29,644.560482,49.95,11327
2020-05-26,49,12:00-12:15,3814.942,4000,0,0,0,0,"",1140.29,657.480467,49.97,11255
2020-05-26,50,12:15-12:30,3826.367,4012,0,0,0,0,"",1140.29,656.747928,49.91,11247
2020-05-26,51,12:30-12:45,3851.241,4013,0,0,0,0,"",1140.29,645.262801,49.91,11254
2020-05-26,52,12:45-13:00,3824.730,4027,0,0,0,0,"",1140.29,640.665047,49.96,11316
2020-05-26,53,13:00-13:15,3793.271,4017,0,0,0,0,"",1140.29,801.164337,49.99,11234
2020-05-26,54,13:15-13:30,3752.136,3926,0,0,0,0,"",1140.29,795.785086,49.93,11149
2020-05-26,55,13:30-13:45,3835.352,3838,0,0,0,0,"",1077.29,647.136332,49.88,11169
2020-05-26,56,13:45-14:00,3790.365,3746,0,0,0,0,"",1015.29,576.790033,49.83,10954
2020-05-26,57,14:00-14:15,3711.307,3696,0,0,0,0,"",902.29,579.817853,49.97,10954
2020-05-26,58,14:15-14:30,3656.149,3658,0,0,0,0,"",788.29,579.942596,49.91,11040
2020-05-26,59,14:30-14:45,3607.474,3593,0,0,0,0,"",659.92,579.640388,49.96,11151
2020-05-26,60,14:45-15:00,3524.488,3508,0,0,0,0,"",559.92,583.696952,49.95,11244
2020-05-26,61,15:00-15:15,3454.704,3438,0,0,0,0,"",459.92,520.028925,50.01,11350
2020-05-26,62,15:15-15:30,3302.305,3333,0,0,0,0,"",379.92,517.173782,49.93,11312
2020-05-26,63,15:30-15:45,3189.547,3300,0,0,0,0,"",323.92,592.834385,50.02,11364
2020-05-26,64,15:45-16:00,3081.465,3136,0,0,0,0,"",323.92,587.482089,50.02,11323
2020-05-26,65,16:00-16:15,2959.875,2996,0,0,0,0,"",323.92,587.961782,49.98,11057
2020-05-26,66,16:15-16:30,2827.157,2905,0,0,0,0,"",323.92,582.550331,49.96,11115
2020-05-26,67,16:30-16:45,2666.936,2816,0,0,0,0,"",323.92,582.931405,50.01,11106
2020-05-26,68,16:45-17:00,2523.528,2690,0,0,0,0,"",491.92,599.100336,50.00,10974
2020-05-26,69,17:00-17:15,2374.777,2526,0,0,0,0,"",641.29,606.717014,50.04,10639
2020-05-26,70,17:15-17:30,2339.073,2352,0,0,0,0,"",791.29,607.190787,50.05,10428
2020-05-26,71,17:30-17:45,2193.785,2296,0,0,0,0,"",847.29,734.462778,50.08,10122
2020-05-26,72,17:45-18:00,2063.512,2245,0,0,0,0,"",910.29,734.228045,50.11,9812
2020-05-26,73,18:00-18:15,1938.662,2139,0,0,0,0,"",973.29,998.345028,50.21,9337
2020-05-26,74,18:15-18:30,1826.330,2072,0,0,0,0,"",1036.29,1049.09454,50.08,8929
2020-05-26,75,18:30-18:45,1729.801,2017,0,0,0,0,"",1099.29,1045.068171,50.08,8779
2020-05-26,76,18:45-19:00,1673.760,1971,0,0,0,0,"",1160.29,1222.614381,50.06,8707
2020-05-26,77,19:00-19:15,1634.786,1924,0,0,0,0,"",1160.29,1582.419142,50.12,8835
2020-05-26,78,19:15-19:30,1605.876,1837,0,0,0,0,"",1097.29,1376.602537,50.08,9029
2020-05-26,79,19:30-19:45,1604.267,1727,0,0,0,0,"",816.29,918.919793,50.04,9324
2020-05-26,80,19:45-20:00,1631.634,1652,0,0,0,0,"",603.29,683.844226,50.01,9847
2020-05-26,81,20:00-20:15,1820.231,1569,0,0,0,0,"",420.92,608.582169,50.02,10060
2020-05-26,82,20:15-20:30,1827.830,1462,0,0,0,0,"",324.42,583.435908,50.00,10248
2020-05-26,83,20:30-20:45,1912.753,1372,0,0,0,0,"",324.42,544.61912,49.93,10319
2020-05-26,84,20:45-21:00,1929.354,1320,0,0,0,0,"",324.42,517.166319,49.93,10358
2020-05-26,85,21:00-21:15,1750.674,1311,0,0,0,0,"",217.92,368.287363,49.97,10447
2020-05-26,86,21:15-21:30,1769.251,1329,0,0,0,0,"",173.5,339.72334,50.01,10524
2020-05-26,87,21:30-21:45,1828.647,1383,0,0,0,0,"",173.5,339.059717,50.00,10436
2020-05-26,88,21:45-22:00,1861.747,1533,0,0,0,0,"",173.5,339.059717,50.03,10416
2020-05-26,89,22:00-22:15,1730.407,1777,0,0,0,0,"",173.5,336.966931,49.99,10442
2020-05-26,90,22:15-22:30,1797.127,2001,0,0,0,0,"",173.5,334.560649,50.05,10793
2020-05-26,91,22:30-22:45,1712.696,2107,0,0,0,0,"",173.5,331.769224,50.06,10834
2020-05-26,92,22:45-23:00,1767.392,2121,0,0,0,0,"",173.5,329.544313,50.05,10764
2020-05-26,93,23:00-23:15,1868.662,2157,0,0,0,0,"",279.92,544.536031,50.02,10814
2020-05-26,94,23:15-23:30,1952.976,2190,0,0,0,0,"",324.92,613.619724,49.99,10834
2020-05-26,95,23:30-23:45,2013.080,2201,0,0,0,0,"",424.92,613.148467,50.00,10734
2020-05-26,96,23:45-24:00,2053.859,2215.190,0,0,0,0,"",523.92,606.980156,50.02,10676
