Date,Block No.,Time-Block,Schedule before Curtailment,Actual SCADA,Wind Curtailment Max MW,Wind Curtailment Energy,Solar Curtailment Max MW,Solar Curtailment Energy,Reason for curtailment,Backing down of own thermal generation (MW),Reduction in drwal from Centeral Sector,Frequency,Demand
2020-05-27,30,07:15-07:30,2642.972,2542,0,0,0,0,"",173.5,319.466875,50.06,11976
2020-05-27,31,07:30-07:45,2782.485,2721,0,0,0,0,"",173.5,318.07398,50.08,11993
2020-05-27,32,07:45-08:00,2922.005,2938,0,0,0,0,"",173.5,317.713917,50.11,12005
2020-05-27,33,08:00-08:15,3051.461,3113,0,0,0,0,"",173.5,316.237494,50.09,12002
2020-05-27,34,08:15-08:30,3199.163,3266,0,0,0,0,"",278.92,452.873427,50.07,11974
2020-05-27,35,08:30-08:45,3332.936,3397,0,0,0,0,"",323.92,457.145847,50.05,11822
2020-05-27,36,08:45-09:00,3452.812,3451,0,0,0,0,"",423.92,503.370974,50.03,11755
2020-05-27,37,09:00-09:15,3620.905,3656,0,0,0,0,"",523.92,504.011763,50.02,11585
2020-05-27,38,09:15-09:30,3854.398,3802,0,0,0,0,"",623.92,513.207888,50.01,11712
2020-05-27,39,09:30-09:45,3963.555,3841,0,0,0,0,"",727.92,524.771192,50.02,11672
2020-05-27,40,09:45-10:00,4059.637,3884,0,0,0,0,"",777.29,539.585248,50.01,11571
2020-05-27,41,10:00-10:15,4180.202,3943,0,0,0,0,"",827.29,661.950547,50.00,11310
2020-05-27,42,10:15-10:30,4225.329,3990,0,0,0,0,"",847.29,557.008138,50.05,11468
2020-05-27,43,10:30-10:45,4169.537,4012,0,0,0,0,"",847.29,560.013848,50.08,11621
2020-05-27,44,10:45-11:00,4202.154,4042,0,0,0,0,"",847.29,556.279458,50.06,11728
2020-05-27,45,11:00-11:15,4180.521,4043,0,0,0,0,"",910.29,756.885771,50.00,11539
2020-05-27,46,11:15-11:30,4204.644,4025,0,0,0,0,"",973.29,783.04457,49.98,11564
2020-05-27,47,11:30-11:45,4193.228,3974,0,0,0,0,"",1036.29,667.652543,50.01,11533
2020-05-27,48,11:45-12:00,4201.825,3896,0,0,0,0,"",973.29,568.062634,50.00,11500
2020-05-27,49,12:00-12:15,4054.388,3830,0,0,0,0,"",860.29,566.845486,50.01,11373
2020-05-27,50,12:15-12:30,4037.424,3741,0,0,0,0,"",679.29,563.159603,49.96,11379
2020-05-27,51,12:30-12:45,3978.400,3688,0,0,0,0,"",659.92,574.040299,50.01,11308
2020-05-27,52,12:45-13:00,3940.671,3621,0,0,0,0,"",559.92,573.901313,50.00,11436
2020-05-27,53,13:00-13:15,3905.116,3563,0,0,0,0,"",459.92,575.626928,50.06,11394
2020-05-27,54,13:15-13:30,3875.505,3531,0,0,0,0,"",359.92,575.686039,50.05,11374
2020-05-27,55,13:30-13:45,3710.136,3487,0,0,0,0,"",323.92,579.390503,50.04,11331
2020-05-27,56,13:45-14:00,3677.126,3453,0,0,0,0,"",323.92,579.375029,50.03,11378
2020-05-27,57,14:00-14:15,3661.207,3417,0,0,0,0,"",217.92,475.631073,50.05,11384
2020-05-27,58,14:15-14:30,3628.350,3339,0,0,0,0,"",173.5,495.331481,50.01,11220
2020-05-27,59,14:30-14:45,3575.851,3288,0,0,0,0,"",173.5,496.352554,50.01,11215
2020-05-27,60,14:45-15:00,3530.585,3262,0,0,0,0,"",173.5,314.025179,49.93,11220
2020-05-27,61,15:00-15:15,3276.762,3175,0,0,0,0,"",173.5,307.908621,49.94,11349
2020-05-27,62,15:15-15:30,3167.731,3115,0,0,0,0,"",173.5,308.037134,50.00,11440
2020-05-27,63,15:30-15:45,3057.519,3078,0,0,0,0,"",173.5,308.075688,50.02,11417
2020-05-27,64,15:45-16:00,2955.236,2931,0,0,0,0,"",173.5,308.876177,50.03,11370
2020-05-27,65,16:00-16:15,2837.271,2863,0,0,0,0,"",173.5,308.07336,50.05,11260
2020-05-27,66,16:15-16:30,2723.447,2717,0,0,0,0,"",173.5,307.953456,50.02,11310
2020-05-27,67,16:30-16:45,2602.702,2626,0,0,0,0,"",173.5,307.753925,50.04,11130
2020-05-27,68,16:45-17:00,2446.003,2463,0,0,0,0,"",173.5,307.929659,50.03,10939
2020-05-27,69,17:00-17:15,2310.227,2289,0,0,0,0,"",173.5,309.472123,50.14,10607
2020-05-27,70,17:15-17:30,2150.476,2197,0,0,0,0,"",173.5,310.067553,50.05,10435
2020-05-27,71,17:30-17:45,1977.796,2057,0,0,0,0,"",278.92,424.075352,50.04,10189
2020-05-27,72,17:45-18:00,1827.764,1923,0,0,0,0,"",530.86,491.029358,50.05,9965
2020-05-27,73,18:00-18:15,1668.144,1779,0,0,0,0,"",744.82,515.268119,50.16,9309
2020-05-27,74,18:15-18:30,1537.436,1723,0,0,0,0,"",892.72,513.743149,50.19,9108
2020-05-27,75,18:30-18:45,1395.709,1695,0,0,0,0,"",952.5,514.510523,50.14,8866
2020-05-27,76,18:45-19:00,1299.872,1600,0,0,0,0,"",928.5,498.753001,50.06,8792
2020-05-27,77,19:00-19:15,1237.203,1461,0,0,0,0,"",994.5,1100.494705,50.03,8980
2020-05-27,78,19:15-19:30,1183.628,1324,0,0,0,0,"",1048.5,1223.084136,49.89,9114
2020-05-27,79,19:30-19:45,1350.287,1300,0,0,0,0,"",984.5,978.050404,49.97,9371
2020-05-27,80,19:45-20:00,1354.893,1303,0,0,0,0,"",592.88,690.466722,49.96,9835
2020-05-27,81,20:00-20:15,1321.329,1296,0,0,0,0,"",337.4,547.700129,50.05,10073
2020-05-27,82,20:15-20:30,1291.670,1298,0,0,0,0,"",209.5,511.200667,50.03,10171
2020-05-27,83,20:30-20:45,1327.924,1254,0,0,0,0,"",173.5,469.513837,50.01,10187
2020-05-27,84,20:45-21:00,1328.696,1196,0,0,0,0,"",173.5,422.459156,50.00,10215
2020-05-27,85,21:00-21:15,1263.642,1161,0,0,0,0,"",173.5,347.383653,50.01,10273
2020-05-27,86,21:15-21:30,1291.091,1171,0,0,0,0,"",173.5,320.383589,50.03,10263
2020-05-27,87,21:30-21:45,1362.938,1163,0,0,0,0,"",173.5,320.383589,50.04,10178
2020-05-27,88,21:45-22:00,1423.475,1210,0,0,0,0,"",173.5,320.384978,50.04,10081
2020-05-27,89,22:00-22:15,1491.327,1350,0,0,0,0,"",173.5,317.158125,50.04,10161
2020-05-27,90,22:15-22:30,1585.990,1497,0,0,0,0,"",173.5,315.271342,50.03,10593
2020-05-27,91,22:30-22:45,1873.095,1636,0,0,0,0,"",173.5,410.689164,50.01,10655
2020-05-27,92,22:45-23:00,2074.861,1844,0,0,0,0,"",278.92,477.657781,50.03,10536
2020-05-27,93,23:00-23:15,2215.548,2126,0,0,0,0,"",323.92,487.231826,50.05,10530
2020-05-27,94,23:15-23:30,2313.629,2391,0,0,0,0,"",423.92,516.822551,50.03,10517
2020-05-27,95,23:30-23:45,2409.064,2511,0,0,0,0,"",600.92,519.851282,50.04,10418
2020-05-27,96,23:45-24:00,2475.701,2579.120,0,0,0,0,"",821.29,637.379822,50.04,10363
