Date,Block No.,Time-Block,Schedule before Curtailment,Actual SCADA,Wind Curtailment Max MW,Wind Curtailment Energy,Solar Curtailment Max MW,Solar Curtailment Energy,Reason for curtailment,Backing down of own thermal generation (MW),Reduction in drwal from Centeral Sector,Frequency,Demand
2020-05-07,1,00:00-00:15,865.298,334,0,0,0,0,"",559.69,346.982549,50.02,7179
2020-05-07,2,00:15-00:30,855.896,302,0,0,0,0,"",462.35,346.232319,50.03,7141
2020-05-07,3,00:30-00:45,825.835,292,0,0,0,0,"",468,349.853848,50.02,7060
2020-05-07,4,00:45-01:00,817.875,291,0,0,0,0,"",658.34,346.628519,50.01,6982
2020-05-07,5,01:00-01:15,811.125,295,0,0,0,0,"",732.34,415.255285,49.99,6908
2020-05-07,6,01:15-01:30,769.722,292,0,0,0,0,"",732.34,436.673925,49.98,6880
2020-05-07,7,01:30-01:45,747.918,271,0,0,0,0,"",732.34,436.496155,49.98,6838
2020-05-07,8,01:45-02:00,745.455,263,0,0,0,0,"",732.34,455.216617,50.03,6803
2020-05-07,9,02:00-02:15,761.460,257,0,0,0,0,"",732.34,433.900982,50.01,6718
2020-05-07,10,02:15-02:30,800.486,265,0,0,0,0,"",732.34,434.476112,50.01,6631
2020-05-07,11,02:30-02:45,850.622,300,0,0,0,0,"",732.34,434.171807,50.03,6575
2020-05-07,12,02:45-03:00,857.848,304,0,0,0,0,"",792.34,432.715246,50.04,6536
2020-05-07,13,03:00-03:15,763.181,299,0,0,0,0,"",852.34,433.751958,50.01,6443
2020-05-07,14,03:15-03:30,759.793,300,0,0,0,0,"",875.19,529.530714,49.96,6402
2020-05-07,15,03:30-03:45,745.679,287,0,0,0,0,"",875.19,523.404033,49.97,6380
2020-05-07,16,03:45-04:00,745.735,270,0,0,0,0,"",875.19,623.586615,50.02,6306
2020-05-07,17,04:00-04:15,744.351,250,0,0,0,0,"",875.19,723.185087,49.99,6115
2020-05-07,18,04:15-04:30,736.519,240,0,0,0,0,"",875.19,638.950366,49.97,6236
2020-05-07,19,04:30-04:45,723.912,277,0,0,0,0,"",875.19,538.683798,50.01,6326
2020-05-07,20,04:45-05:00,721.712,362,0,0,0,0,"",875.19,432.100298,50.00,6403
2020-05-07,21,05:00-05:15,711.558,512,0,0,0,0,"",815.19,431.792796,50.03,6528
2020-05-07,22,05:15-05:30,702.716,669,0,0,0,0,"",598.19,384.17527,50.04,6847
2020-05-07,23,05:30-05:45,698.419,715,0,0,0,0,"",508,383.993143,50.02,7048
2020-05-07,24,05:45-06:00,697.228,697,0,0,0,0,"",508,384.643618,50.05,7200
2020-05-07,25,06:00-06:15,670.897,609,0,0,0,0,"",508,276.948427,50.00,7387
2020-05-07,26,06:15-06:30,675.747,559,0,0,0,0,"",508,313.321309,49.99,7767
2020-05-07,27,06:30-06:45,718.052,526,0,0,0,0,"",508,381.914865,50.00,8003
2020-05-07,28,06:45-07:00,806.709,563,0,0,0,0,"",508,381.667276,50.02,8226
2020-05-07,29,07:00-07:15,944.414,611,0,0,0,0,"",508,390.725982,49.96,8489
2020-05-07,30,07:15-07:30,1071.096,781,0,0,0,0,"",508,389.912748,50.00,8792
2020-05-07,31,07:30-07:45,1225.994,769,0,0,0,0,"",508,381.440745,50.04,8794
2020-05-07,32,07:45-08:00,1381.350,981,0,0,0,0,"",508,381.615315,50.06,8908
2020-05-07,33,08:00-08:15,1526.045,1122,0,0,0,0,"",508,381.901453,50.03,8899
2020-05-07,34,08:15-08:30,1684.160,1258,0,0,0,0,"",508,381.991277,50.04,8967
2020-05-07,35,08:30-08:45,1843.222,1349,0,0,0,0,"",508,390.134617,50.03,8813
2020-05-07,36,08:45-09:00,1982.039,1416,0,0,0,0,"",508,390.001693,50.04,8695
2020-05-07,37,09:00-09:15,1998.639,1488,0,0,0,0,"",508,389.680209,50.00,8676
2020-05-07,38,09:15-09:30,2155.250,1707,0,0,0,0,"",508,381.057544,50.03,8824
2020-05-07,39,09:30-09:45,2310.726,1841,0,0,0,0,"",508,381.214473,50.01,8798
2020-05-07,40,09:45-10:00,2431.082,1905,0,0,0,0,"",665.34,381.327161,50.01,8698
2020-05-07,41,10:00-10:15,2554.106,1973,0,0,0,0,"",542.6,379.302925,50.00,8450
2020-05-07,42,10:15-10:30,2640.232,2188,0,0,0,0,"",672.6,379.339483,49.93,8548
2020-05-07,43,10:30-10:45,2705.982,2217,0,0,0,0,"",694.6,379.211801,49.96,8508
2020-05-07,44,10:45-11:00,2761.907,2248,0,0,0,0,"",694.6,379.336153,49.97,8485
2020-05-07,45,11:00-11:15,2809.861,2317,0,0,0,0,"",694.6,378.573613,50.04,8502
2020-05-07,46,11:15-11:30,2847.957,2347,0,0,0,0,"",694.6,378.657085,50.03,8636
2020-05-07,47,11:30-11:45,2885.235,2361,0,0,0,0,"",694.6,378.565294,50.01,8712
2020-05-07,48,11:45-12:00,2902.483,2499,0,0,0,0,"",694.6,378.674327,50.03,8890
2020-05-07,49,12:00-12:15,2950.455,2522,0,0,0,0,"",694.6,377.965609,50.01,8760
2020-05-07,50,12:15-12:30,2952.304,2482,0,0,0,0,"",694.6,378.716885,50.02,8840
2020-05-07,51,12:30-12:45,2938.277,2341,0,0,0,0,"",694.6,378.584836,50.01,8803
2020-05-07,52,12:45-13:00,2934.104,2521,0,0,0,0,"",694.6,378.677285,50.00,8921
2020-05-07,53,13:00-13:15,2932.978,2560,0,0,0,0,"",694.6,377.781643,50.00,8927
2020-05-07,54,13:15-13:30,2910.568,2568,0,0,0,0,"",694.6,377.833364,49.99,8957
2020-05-07,55,13:30-13:45,2919.474,2521,0,0,0,0,"",644.6,377.474209,49.96,9001
2020-05-07,56,13:45-14:00,2900.196,2412,0,0,0,0,"",594.6,378.149625,49.92,9018
2020-05-07,57,14:00-14:15,2865.031,2393,0,0,0,0,"",560.6,378.069728,50.00,9098
2020-05-07,58,14:15-14:30,2820.310,2450,0,0,0,0,"",560.6,378.153179,49.94,9078
2020-05-07,59,14:30-14:45,2775.586,2366,0,0,0,0,"",560.6,377.658292,49.99,9090
2020-05-07,60,14:45-15:00,2714.668,2339,0,0,0,0,"",430.6,298.63561,49.98,9019
2020-05-07,61,15:00-15:15,2632.708,2180,0,0,0,0,"",374,308.304923,49.94,8968
2020-05-07,62,15:15-15:30,2537.553,2120,0,0,0,0,"",374,271.416168,49.94,9048
2020-05-07,63,15:30-15:45,2396.875,2040,0,0,0,0,"",374,271.446359,49.94,9045
2020-05-07,64,15:45-16:00,2267.966,1917,0,0,0,0,"",374,271.466555,49.94,8978
2020-05-07,65,16:00-16:15,2146.694,1586,0,0,0,0,"",374,271.220958,49.94,8482
2020-05-07,66,16:15-16:30,2006.208,1533,0,0,0,0,"",374,271.22457,50.02,8494
2020-05-07,67,16:30-16:45,1844.438,1331,0,0,0,0,"",374,271.166602,50.02,8498
2020-05-07,68,16:45-17:00,1684.723,1079,0,0,0,0,"",374,271.20284,49.98,8216
2020-05-07,69,17:00-17:15,1483.978,958,0,0,0,0,"",374,271.421061,50.12,7747
2020-05-07,70,17:15-17:30,1294.687,921,0,0,0,0,"",374,271.469707,50.06,8017
2020-05-07,71,17:30-17:45,1148.888,837,0,0,0,0,"",374,271.459801,50.06,7952
2020-05-07,72,17:45-18:00,989.280,725,0,0,0,0,"",374,271.521802,50.10,7729
2020-05-07,73,18:00-18:15,821.744,616,0,0,0,0,"",374,388.938549,50.08,7313
2020-05-07,74,18:15-18:30,719.641,506,0,0,0,0,"",374,411.241539,50.04,7173
2020-05-07,75,18:30-18:45,634.369,378,0,0,0,0,"",374,382.136851,50.10,7110
2020-05-07,76,18:45-19:00,588.096,304,0,0,0,0,"",374,388.839349,50.04,7133
2020-05-07,77,19:00-19:15,553.283,261,0,0,0,0,"",374,382.537467,50.03,7300
2020-05-07,78,19:15-19:30,580.744,256,0,0,0,0,"",374,382.535754,49.97,7583
2020-05-07,79,19:30-19:45,564.944,264,0,0,0,0,"",352.5,269.757931,49.99,7916
2020-05-07,80,19:45-20:00,570.218,285,0,0,0,0,"",344.5,270.257408,49.94,8053
2020-05-07,81,20:00-20:15,567.630,319,0,0,0,0,"",373,270.930798,50.01,8010
2020-05-07,82,20:15-20:30,571.429,376,0,0,0,0,"",403,270.849233,50.02,8162
2020-05-07,83,20:30-20:45,573.954,438,0,0,0,0,"",433,270.744526,50.02,8147
2020-05-07,84,20:45-21:00,563.469,508,0,0,0,0,"",463,271.08178,50.02,8147
2020-05-07,85,21:00-21:15,650.466,587,0,0,0,0,"",534,271.549088,50.01,8180
2020-05-07,86,21:15-21:30,659.623,678,0,0,0,0,"",594.34,271.266578,50.01,8182
2020-05-07,87,21:30-21:45,659.860,790,0,0,0,0,"",463,271.869695,50.01,8099
2020-05-07,88,21:45-22:00,668.675,859,0,0,0,0,"",463,271.898127,50.03,8027
2020-05-07,89,22:00-22:15,732.845,877,0,0,0,0,"",463,272.096227,49.91,8160
