Date,Block No.,Time-Block,Schedule before Curtailment,Actual SCADA,Wind Curtailment Max MW,Wind Curtailment Energy,Solar Curtailment Max MW,Solar Curtailment Energy,Reason for curtailment,Backing down of own thermal generation (MW),Reduction in drwal from Centeral Sector,Frequency,Demand
2020-05-17,1,00:00-00:15,671.288,336,0,0,0,0,"",193.5,441.662103,49.84,8928.36
2020-05-17,2,00:15-00:30,665.581,342,0,0,0,0,"",193.5,441.662103,49.93,8579.5
2020-05-17,3,00:30-00:45,623.514,333,0,0,0,0,"",193.5,440.215832,49.97,8898.73
2020-05-17,4,00:45-01:00,616.090,327,0,0,0,0,"",193.5,439.735946,49.99,8939.07
2020-05-17,5,01:00-01:15,593.637,347,0,0,0,0,"",193.5,439.737545,49.98,8892.42
2020-05-17,6,01:15-01:30,588.958,348,0,0,0,0,"",193.5,441.163868,50,8803.22
2020-05-17,7,01:30-01:45,584.117,355,0,0,0,0,"",193.5,441.162269,49.99,8744.92
2020-05-17,8,01:45-02:00,575.371,354,0,0,0,0,"",193.5,441.00345,50.02,8699.38
2020-05-17,9,02:00-02:15,573.179,358,0,0,0,0,"",193.5,441.00345,50.02,8592.46
2020-05-17,10,02:15-02:30,571.890,359,0,0,0,0,"",193.5,441.285997,50.03,8516.68
2020-05-17,11,02:30-02:45,605.407,356,0,0,0,0,"",194.5,441.041929,50.04,8475.13
2020-05-17,12,02:45-03:00,644.397,353,0,0,0,0,"",194.5,543.561437,50.03,8417.09
2020-05-17,13,03:00-03:15,634.404,351,0,0,0,0,"",217.5,623.792442,50.01,8297.4
2020-05-17,14,03:15-03:30,639.477,411,0,0,0,0,"",216.68,641.476038,50.01,8262.69
2020-05-17,15,03:30-03:45,637.704,533,0,0,0,0,"",216.68,640.391847,50.02,8188.54
2020-05-17,16,03:45-04:00,633.159,657,0,0,0,0,"",216.68,721.924759,50.05,8069.88
2020-05-17,17,04:00-04:15,626.757,672,0,0,0,0,"",453.68,722.099566,50.02,7905.38
2020-05-17,18,04:15-04:30,616.987,741,0,0,0,0,"",680.68,822.497289,50,8043.65
2020-05-17,19,04:30-04:45,668.131,796,0,0,0,0,"",853.53,935.205963,49.98,8133.31
2020-05-17,20,04:45-05:00,669.763,824,0,0,0,0,"",951.53,1049.910397,49.99,8219.48
