Date,Block No.,Time-Block,Schedule before Curtailment,Actual SCADA,Wind Curtailment Max MW,Wind Curtailment Energy,Solar Curtailment Max MW,Solar Curtailment Energy,Reason for curtailment,Backing down of own thermal generation (MW),Reduction in drwal from Centeral Sector,Frequency,Demand
2020-05-21,20,04:45-05:00,957.215,781,0,0,0,0,"",437.6,595.613359,50.06,8430
2020-05-21,21,05:00-05:15,961.226,804,0,0,0,0,"",273.6,512.281641,50.08,8551
2020-05-21,22,05:15-05:30,969.894,829,0,0,0,0,"",167.6,456.639601,50.04,8912
2020-05-21,23,05:30-05:45,960.341,873,0,0,0,0,"",130.6,462.697895,50.03,9136
2020-05-21,24,05:45-06:00,984.358,898,0,0,0,0,"",26.6,389.071933,50.06,9267
2020-05-21,25,06:00-06:15,1045.891,919,0,0,0,0,"",0,318.626727,50.08,9630
2020-05-21,26,06:15-06:30,957.993,931,0,0,0,0,"",0,377.936349,50.08,10155
2020-05-21,27,06:30-06:45,1028.218,983,0,0,0,0,"",0,449.165984,50.10,10407
2020-05-21,28,06:45-07:00,1112.801,1085,0,0,0,0,"",76.1,507.017897,50.10,10575
2020-05-21,29,07:00-07:15,1235.383,1214,0,0,0,0,"",167.6,488.2637,50.05,10775
2020-05-21,30,07:15-07:30,1353.991,1338,0,0,0,0,"",291.6,488.127645,50.05,10929
2020-05-21,31,07:30-07:45,1465.910,1440,0,0,0,0,"",365.6,499.708272,50.04,10999
2020-05-21,32,07:45-08:00,1635.584,1492,0,0,0,0,"",389.6,477.24474,50.05,11095
2020-05-21,33,08:00-08:15,1770.339,1613,0,0,0,0,"",438.6,470.842452,50.05,11130
2020-05-21,34,08:15-08:30,1916.957,1738,0,0,0,0,"",441.1,469.929478,50.04,11210
2020-05-21,35,08:30-08:45,2058.626,1870,0,0,0,0,"",334.1,425.40675,50.03,11150
2020-05-21,36,08:45-09:00,2248.222,2022,0,0,0,0,"",259,426.461581,50.04,11117
2020-05-21,37,09:00-09:15,2195.964,2169,0,0,0,0,"",222,431.672588,50.04,11154
2020-05-21,38,09:15-09:30,2372.219,2309,0,0,0,0,"",185,439.466031,50.02,11198
2020-05-21,39,09:30-09:45,2520.580,2437,0,0,0,0,"",173.5,317.834327,50.04,11214
2020-05-21,40,09:45-10:00,2636.102,2549,0,0,0,0,"",173.5,317.834327,50.06,11244
2020-05-21,41,10:00-10:15,2711.938,2684,0,0,0,0,"",173.5,317.452227,50.07,10921
2020-05-21,42,10:15-10:30,2810.874,2782,0,0,0,0,"",173.5,317.452227,50.06,11009
2020-05-21,43,10:30-10:45,2893.538,2876,0,0,0,0,"",173.5,317.452227,50.06,10983
2020-05-21,44,10:45-11:00,2944.564,2940,0,0,0,0,"",249.6,431.597703,50.04,10938
2020-05-21,45,11:00-11:15,3026.079,3014,0,0,0,0,"",342.1,494.257128,50.09,10728
2020-05-21,46,11:15-11:30,3064.442,3083,0,0,0,0,"",429.1,480.198477,50.04,10755
2020-05-21,47,11:30-11:45,3099.639,3116,0,0,0,0,"",593.1,474.082689,50.02,10673
2020-05-21,48,11:45-12:00,3138.669,3200,0,0,0,0,"",852.95,559.969266,49.95,10754
2020-05-21,49,12:00-12:15,3159.838,3195,0,0,0,0,"",990.95,694.404902,50.01,10579
2020-05-21,50,12:15-12:30,3180.620,3220,0,0,0,0,"",1077.95,716.793594,50.01,10465
2020-05-21,51,12:30-12:45,3238.849,3240,0,0,0,0,"",1140.95,599.353311,50.03,10423
2020-05-21,52,12:45-13:00,3248.418,3289,0,0,0,0,"",1201.95,571.67347,50.02,10442
2020-05-21,53,13:00-13:15,3225.160,3307,0,0,0,0,"",1201.95,570.538215,50.05,10340
2020-05-21,54,13:15-13:30,3316.275,3336,0,0,0,0,"",1201.95,568.942602,50.01,10158
2020-05-21,55,13:30-13:45,3352.627,3338,0,0,0,0,"",1201.95,568.497551,49.99,10184
2020-05-21,56,13:45-14:00,3385.979,3331,0,0,0,0,"",1201.95,568.230461,49.97,10207
2020-05-21,57,14:00-14:15,3382.686,3325,0,0,0,0,"",1201.95,583.364779,50.02,10247
2020-05-21,58,14:15-14:30,3355.875,3303,0,0,0,0,"",1201.95,584.18812,50.01,10274
2020-05-21,59,14:30-14:45,3317.647,3218,0,0,0,0,"",1201.95,585.680947,49.90,10261
2020-05-21,60,14:45-15:00,3236.867,3129,0,0,0,0,"",1138.95,472.711364,49.99,10278
2020-05-21,61,15:00-15:15,3263.984,3023,0,0,0,0,"",1075.95,481.729617,49.98,10341
2020-05-21,62,15:15-15:30,3082.485,2895,0,0,0,0,"",1012.95,477.458876,49.99,10313
2020-05-21,63,15:30-15:45,2962.811,2701,0,0,0,0,"",949.95,478.534688,50.03,10277
2020-05-21,64,15:45-16:00,2827.612,2547,0,0,0,0,"",835.45,479.235794,50.01,10438
2020-05-21,65,16:00-16:15,2696.584,2353,0,0,0,0,"",779.95,499.075844,50.02,10150
2020-05-21,66,16:15-16:30,2574.047,2301,0,0,0,0,"",746.1,503.200762,49.95,10199
2020-05-21,67,16:30-16:45,2360.559,2111,0,0,0,0,"",745.1,511.44522,49.94,9885
2020-05-21,68,16:45-17:00,2203.543,1963,0,0,0,0,"",668.1,506.787908,49.97,9817
2020-05-21,69,17:00-17:15,2055.533,1754,0,0,0,0,"",591.1,490.786949,50.04,9557
2020-05-21,70,17:15-17:30,1885.194,1594,0,0,0,0,"",591.1,491.655631,50.02,9326
2020-05-21,71,17:30-17:45,1747.838,1433,0,0,0,0,"",730.95,488.07404,50.01,9078
2020-05-21,72,17:45-18:00,1554.166,1285,0,0,0,0,"",937.95,570.450538,50.05,8900
2020-05-21,73,18:00-18:15,1352.561,1104,0,0,0,0,"",1005.95,1188.988192,50.03,8445
2020-05-21,74,18:15-18:30,1209.420,1013,0,0,0,0,"",1073.95,1435.750786,50.06,8286
2020-05-21,75,18:30-18:45,1101.436,888,0,0,0,0,"",1141.95,1140.218452,50.06,8095
2020-05-21,76,18:45-19:00,1029.336,781,0,0,0,0,"",1207.95,1001.550713,50.01,8127
2020-05-21,77,19:00-19:15,992.058,661,0,0,0,0,"",1212.95,988.754463,50.04,8162
2020-05-21,78,19:15-19:30,959.265,578,0,0,0,0,"",1012.95,704.21234,49.97,8420
2020-05-21,79,19:30-19:45,791.398,551,0,0,0,0,"",762.95,584.874573,49.97,8837
2020-05-21,80,19:45-20:00,786.461,559,0,0,0,0,"",615.1,565.101798,50.00,9210
2020-05-21,81,20:00-20:15,794.073,565,0,0,0,0,"",465.1,585.082917,50.00,9363
2020-05-21,82,20:15-20:30,800.728,590,0,0,0,0,"",344.1,569.416349,49.98,9402
2020-05-21,83,20:30-20:45,805.361,587,0,0,0,0,"",231.1,484.706217,49.98,9404
2020-05-21,84,20:45-21:00,781.305,588,0,0,0,0,"",188,502.572449,49.97,9444
2020-05-21,85,21:00-21:15,739.566,587,0,0,0,0,"",249.6,501.363527,49.98,9495
2020-05-21,86,21:15-21:30,732.777,638,0,0,0,0,"",255.6,502.837781,50.00,9490
2020-05-21,87,21:30-21:45,746.512,762,0,0,0,0,"",255.6,503.166749,49.99,9531
2020-05-21,88,21:45-22:00,777.746,926,0,0,0,0,"",179.6,503.166749,50.02,9559
2020-05-21,89,22:00-22:15,796.922,1116,0,0,0,0,"",173.5,377.459543,49.99,9741
2020-05-21,90,22:15-22:30,893.665,1266,0,0,0,0,"",173.5,314.377602,50.00,10154
2020-05-21,91,22:30-22:45,1031.532,1441,0,0,0,0,"",248.6,420.092773,49.99,10191
2020-05-21,92,22:45-23:00,1056.682,1676,0,0,0,0,"",255.6,589.490701,50.01,10212
2020-05-21,93,23:00-23:15,1121.306,1876,0,0,0,0,"",255.6,503.364849,50.03,10166
2020-05-21,94,23:15-23:30,1183.344,1991,0,0,0,0,"",255.6,503.959149,50.04,10069
2020-05-21,95,23:30-23:45,1242.784,2059,0,0,0,0,"",420.1,605.527251,50.07,9999
2020-05-21,96,23:45-24:00,1286.445,2050,0,0,0,0,"",574.1,605.527251,50.04,9973
