Date,Block No.,Time-Block,Schedule before Curtailment,Actual SCADA,Wind Curtailment Max MW,Wind Curtailment Energy,Solar Curtailment Max MW,Solar Curtailment Energy,Reason for curtailment,Backing down of own thermal generation (MW),Reduction in drwal from Centeral Sector,Frequency,Demand
2020-05-05,1,00:00-00:15,654.042,571,0,0,0,0,"",0,296.705327,49.80,7105
2020-05-05,2,00:15-00:30,645.838,510,0,0,0,0,"",0,296.705327,50.02,6865
2020-05-05,3,00:30-00:45,639.682,455,0,0,0,0,"",0,296.705327,50.01,6831
2020-05-05,4,00:45-01:00,634.526,428,0,0,0,0,"",0,299.489327,49.98,6875
2020-05-05,5,01:00-01:15,630.993,393,0,0,0,0,"",0,299.489327,49.97,6934
2020-05-05,6,01:15-01:30,625.198,342,0,0,0,0,"",0,299.489327,49.96,6894
2020-05-05,7,01:30-01:45,627.138,261,0,0,0,0,"",0,299.489327,50.01,6829
2020-05-05,8,01:45-02:00,619.127,180,0,0,0,0,"",0,299.489327,50.02,6800
2020-05-05,9,02:00-02:15,617.789,118,0,0,0,0,"",0,299.687427,50.01,6745
2020-05-05,10,02:15-02:30,609.412,93,0,0,0,0,"",0,299.687427,50.01,6702
2020-05-05,11,02:30-02:45,604.313,79,0,0,0,0,"",0,299.885527,49.94,6668
2020-05-05,12,02:45-03:00,610.225,68,0,0,0,0,"",0,299.885527,49.91,6620
2020-05-05,13,03:00-03:15,523.220,61,0,0,0,0,"",0,299.885527,49.79,6471
2020-05-05,14,03:15-03:30,524.593,52,0,0,0,0,"",0,299.885527,49.97,6297
2020-05-05,15,03:30-03:45,520.001,56,0,0,0,0,"",0,299.885527,49.99,6394
2020-05-05,16,03:45-04:00,521.351,58,0,0,0,0,"",0,299.885527,50.03,6386
2020-05-05,17,04:00-04:15,525.364,56,0,0,0,0,"",0,299.093127,49.99,6320
2020-05-05,18,04:15-04:30,518.168,62,0,0,0,0,"",0,299.093127,50.01,6392
2020-05-05,19,04:30-04:45,514.938,63,0,0,0,0,"",0,299.093127,49.93,6412
2020-05-05,20,04:45-05:00,518.871,63,0,0,0,0,"",0,299.093127,49.93,6428
2020-05-05,21,05:00-05:15,517.971,55,0,0,0,0,"",0,298.895027,50.01,6576
2020-05-05,22,05:15-05:30,512.652,60,0,0,0,0,"",0,298.895027,50.00,6846
2020-05-05,23,05:30-05:45,508.642,57,0,0,0,0,"",30,298.895027,50.03,7001
2020-05-05,24,05:45-06:00,518.893,64,0,0,0,0,"",60,298.895027,49.97,7105
2020-05-05,25,06:00-06:15,543.717,60,0,0,0,0,"",68,302.013239,50.01,7149
2020-05-05,26,06:15-06:30,544.409,71,0,0,0,0,"",75,301.723633,50.03,7279
2020-05-05,27,06:30-06:45,583.121,109,0,0,0,0,"",80,301.672353,50.02,7349
2020-05-05,28,06:45-07:00,668.248,162,0,0,0,0,"",108,301.734469,50.03,7311
2020-05-05,29,07:00-07:15,781.845,238,0,0,0,0,"",90.61,301.63851,50.03,7457
2020-05-05,30,07:15-07:30,931.256,316,0,0,0,0,"",115.61,301.632544,50.03,7650
2020-05-05,31,07:30-07:45,1039.854,419,0,0,0,0,"",110.61,301.689741,50.02,7792
2020-05-05,32,07:45-08:00,1207.542,622,0,0,0,0,"",105.61,300.884738,50.00,8015
2020-05-05,33,08:00-08:15,1369.433,826,0,0,0,0,"",100.61,300.764775,50.04,8269
2020-05-05,34,08:15-08:30,1544.225,977,0,0,0,0,"",125.61,300.520859,50.03,8502
2020-05-05,35,08:30-08:45,1710.173,1191,0,0,0,0,"",150.61,300.478574,50.03,8598
2020-05-05,36,08:45-09:00,1864.279,1358,0,0,0,0,"",175.61,300.587215,50.05,8432
2020-05-05,37,09:00-09:15,1966.163,1511,0,0,0,0,"",189.73,300.550888,50.02,8342
2020-05-05,38,09:15-09:30,2116.272,1625,0,0,0,0,"",50.61,300.076307,50.01,8570
2020-05-05,39,09:30-09:45,2265.478,1748,0,0,0,0,"",50.61,300.101646,50.07,8728
2020-05-05,40,09:45-10:00,2379.231,1850,0,0,0,0,"",50.61,300.096088,50.04,8668
2020-05-05,41,10:00-10:15,2495.934,1928,0,0,0,0,"",80.61,299.874411,50.03,8502
2020-05-05,42,10:15-10:30,2595.613,2066,0,0,0,0,"",110.61,299.841421,50.01,8671
2020-05-05,43,10:30-10:45,2674.681,2170,0,0,0,0,"",108,299.826391,50.02,8679
2020-05-05,44,10:45-11:00,2753.115,2250,0,0,0,0,"",0,299.684426,50.05,8684
2020-05-05,45,11:00-11:15,2804.313,2311,0,0,0,0,"",0,299.80908,50.06,8576
2020-05-05,46,11:15-11:30,2849.596,2358,0,0,0,0,"",0,299.591853,50.03,8643
2020-05-05,47,11:30-11:45,2867.910,2382,0,0,0,0,"",0,299.539891,50.00,8646
2020-05-05,48,11:45-12:00,2906.156,2425,0,0,0,0,"",0,299.517512,50.03,8646
2020-05-05,49,12:00-12:15,2895.838,2455,0,0,0,0,"",463,299.811825,49.99,8593
2020-05-05,50,12:15-12:30,2905.626,2472,0,0,0,0,"",463,300.032556,49.98,8658
2020-05-05,51,12:30-12:45,2871.582,2479,0,0,0,0,"",463,299.33371,50.01,8685
2020-05-05,52,12:45-13:00,2879.660,2481,0,0,0,0,"",463,299.459437,50.02,8703
2020-05-05,53,13:00-13:15,2870.318,2467,0,0,0,0,"",463,298.996964,50.02,8651
2020-05-05,54,13:15-13:30,2861.671,2441,0,0,0,0,"",463,298.937304,50.03,8729
2020-05-05,55,13:30-13:45,2846.754,2433,0,0,0,0,"",463,298.906998,49.97,8743
2020-05-05,56,13:45-14:00,2833.040,2392,0,0,0,0,"",543,299.471565,49.87,8669
2020-05-05,57,14:00-14:15,2810.647,2317,0,0,0,0,"",519,299.305188,49.87,8643
2020-05-05,58,14:15-14:30,2768.034,2005,0,0,0,0,"",492,299.084237,49.79,8667
