Date,Block No.,Time-Block,Schedule before Curtailment,Actual SCADA,Wind Curtailment Max MW,Wind Curtailment Energy,Solar Curtailment Max MW,Solar Curtailment Energy,Reason for curtailment,Backing down of own thermal generation (MW),Reduction in drwal from Centeral Sector,Frequency,Demand
2020-05-09,38,09:15-09:30,2277.231,1979,0,0,0,0,"",463,274.300027,50.01,10497
2020-05-09,39,09:30-09:45,2412.968,2074,0,0,0,0,"",463,274.300027,50.02,10535
2020-05-09,40,09:45-10:00,2523.085,2165,0,0,0,0,"",463,274.300027,49.98,10473
2020-05-09,41,10:00-10:15,2648.968,2242,0,0,0,0,"",463,274.009927,49.99,9978
2020-05-09,42,10:15-10:30,2737.160,2321,0,0,0,0,"",463,274.009927,49.96,10251
2020-05-09,43,10:30-10:45,2842.546,2383,0,0,0,0,"",463,274.009927,49.98,10236
2020-05-09,44,10:45-11:00,2890.862,2495,0,0,0,0,"",463,274.009927,50.00,10222
2020-05-09,45,11:00-11:15,2943.206,2570,0,0,0,0,"",463,274.009927,49.99,10010
2020-05-09,46,11:15-11:30,2983.851,2645,0,0,0,0,"",463,274.009927,49.98,10100
2020-05-09,47,11:30-11:45,3012.287,2682,0,0,0,0,"",612,274.009927,50.00,10155
2020-05-09,48,11:45-12:00,3022.437,2713,0,0,0,0,"",612,274.009927,49.96,10104
2020-05-09,49,12:00-12:15,2950.499,2749,0,0,0,0,"",612,273.415627,49.91,9946
2020-05-09,50,12:15-12:30,2926.028,2756,0,0,0,0,"",736,273.415627,49.95,9825
2020-05-09,51,12:30-12:45,2905.132,2798,0,0,0,0,"",736,273.415627,50.00,9893
2020-05-09,52,12:45-13:00,2893.320,2840,0,0,0,0,"",736,273.415627,49.97,9997
2020-05-09,53,13:00-13:15,2887.160,2880,0,0,0,0,"",537.5,272.623227,49.99,9943
2020-05-09,54,13:15-13:30,2861.283,2896,0,0,0,0,"",537.5,272.623227,50.01,9997
2020-05-09,55,13:30-13:45,2879.957,2878,0,0,0,0,"",537.5,272.623227,49.96,9979
2020-05-09,56,13:45-14:00,2862.262,2858,0,0,0,0,"",537.5,272.623227,49.95,10024
2020-05-09,57,14:00-14:15,2831.924,2810,0,0,0,0,"",537.5,272.623227,49.95,9885
2020-05-09,58,14:15-14:30,2787.625,2774,0,0,0,0,"",537.5,272.623227,49.89,9859
2020-05-09,59,14:30-14:45,2728.071,2719,0,0,0,0,"",537.5,272.227027,49.95,9916
2020-05-09,60,14:45-15:00,2663.330,2621,0,0,0,0,"",537.5,272.227027,49.88,9902
2020-05-09,61,15:00-15:15,2629.083,2542,0,0,0,0,"",537.5,272.227027,49.88,9859
2020-05-09,62,15:15-15:30,2561.955,2457,0,0,0,0,"",537.5,272.227027,49.83,9870
2020-05-09,63,15:30-15:45,2459.652,2351,0,0,0,0,"",537.5,272.227027,49.97,9777
2020-05-09,64,15:45-16:00,2337.239,2245,0,0,0,0,"",537.5,272.227027,49.90,9792
2020-05-09,65,16:00-16:15,2195.153,2088,0,0,0,0,"",537.5,271.922827,50.02,9503
2020-05-09,66,16:15-16:30,2047.674,1906,0,0,0,0,"",537.5,271.922827,50.01,9413
2020-05-09,67,16:30-16:45,1938.304,1801,0,0,0,0,"",537.5,271.922827,50.03,9289
2020-05-09,68,16:45-17:00,1791.925,1641,0,0,0,0,"",537.5,271.922827,49.99,9214
2020-05-09,69,17:00-17:15,1636.350,1461,0,0,0,0,"",537.5,272.120927,50.07,8830
2020-05-09,70,17:15-17:30,1479.629,1292,0,0,0,0,"",537.5,272.120927,50.00,8524
2020-05-09,71,17:30-17:45,1305.483,1110,0,0,0,0,"",537.5,272.120927,50.02,8224
2020-05-09,72,17:45-18:00,1150.112,985,0,0,0,0,"",537.5,272.120927,50.00,7897
2020-05-09,73,18:00-18:15,1024.627,849,0,0,0,0,"",746.95,272.120927,50.05,7390
2020-05-09,74,18:15-18:30,911.506,758,0,0,0,0,"",940.95,394.709664,50.06,7141
2020-05-09,75,18:30-18:45,826.400,704,0,0,0,0,"",941.95,379.687766,50.01,7005
2020-05-09,76,18:45-19:00,774.899,691,0,0,0,0,"",1001.8,392.796466,50.00,7026
2020-05-09,77,19:00-19:15,744.852,700,0,0,0,0,"",1061.8,612.82724,49.97,7131
2020-05-09,78,19:15-19:30,746.177,716,0,0,0,0,"",1087.8,1098.481791,49.88,7469
2020-05-09,79,19:30-19:45,706.602,772,0,0,0,0,"",1087.8,1314.510094,49.93,7813
2020-05-09,80,19:45-20:00,787.285,865,0,0,0,0,"",1092.8,1385.908181,50.00,8067
2020-05-09,81,20:00-20:15,831.701,952,0,0,0,0,"",894.8,653.40231,50.04,8133
2020-05-09,82,20:15-20:30,872.102,1074,0,0,0,0,"",778.85,544.02616,50.01,8055
2020-05-09,83,20:30-20:45,912.188,1240,0,0,0,0,"",738,472.626913,50.01,8097
2020-05-09,84,20:45-21:00,960.292,1327,0,0,0,0,"",880.95,461.358839,49.99,8097
2020-05-09,85,21:00-21:15,1058.227,1419,0,0,0,0,"",1004.8,703.719336,49.91,8167
2020-05-09,86,21:15-21:30,1210.433,1508,0,0,0,0,"",1071.8,823.719336,49.90,8161
2020-05-09,87,21:30-21:45,1297.228,1589,0,0,0,0,"",1088.8,962.611571,49.89,8040
2020-05-09,88,21:45-22:00,1356.563,1609,0,0,0,0,"",1095.8,1023.611571,49.93,8056
2020-05-09,89,22:00-22:15,1407.772,1653,0,0,0,0,"",972.3,903.809671,49.93,8299
2020-05-09,90,22:15-22:30,1461.059,1658,0,0,0,0,"",972.3,763.809671,49.84,8522
2020-05-09,91,22:30-22:45,1711.563,1671,0,0,0,0,"",973.3,722.809671,49.94,8533
2020-05-09,92,22:45-23:00,1730.204,1730,0,0,0,0,"",997.3,722.809671,49.98,8602
2020-05-09,93,23:00-23:15,1775.454,1834,0,0,0,0,"",962.3,481.043474,49.97,8451
2020-05-09,94,23:15-23:30,1810.161,1924,0,0,0,0,"",927.3,481.637774,49.96,8242
2020-05-09,95,23:30-23:45,1843.928,1979,0,0,0,0,"",889.84,481.637774,49.98,8074
2020-05-09,96,23:45-24:00,1888.193,1986.910,0,0,0,0,"",835.84,481.637774,50.02,7965
